Head,Relation,Tail,Original Tail,New Tail,Title,Article,Original Article Text,Clean Original Tail
financial instrument,implement,article 621,directly pursuant to point of the first subparagraph of article 62(1 through any of the following: a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries,follow,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"[' \nFinancial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) \nthrough any of the following: \n(a) a dedicated investment vehicle in which the Commission participates together with other public or private investors \nwith a view to increasing the leverage effect of the Union contribution; \n(b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated \ninvestment vehicles, provided directly to final recipients or through financial intermediaries.   \x0c ', ' \nDedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a \nMember State. In the field of external actions, they may also be established pursuant to the laws of a country other than a \nMember State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a \nprofessional manager and in good faith. ', ' \nThe managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries \nor final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to \nbe implemented, the experience and the financial and operational capacity of the entities concerned, and the economic \nviability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give \nrise to a conflict of interests. ']",directly pursuant to point of the first subparagraph of article 621 through any of the following : a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries
financial instrument,implement,article 621,directly pursuant to point of the first subparagraph of article 62(1 through any of the following: a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries,dedicated investment vehicle,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"[' \nFinancial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) \nthrough any of the following: \n(a) a dedicated investment vehicle in which the Commission participates together with other public or private investors \nwith a view to increasing the leverage effect of the Union contribution; \n(b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated \ninvestment vehicles, provided directly to final recipients or through financial intermediaries.   \x0c ', ' \nDedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a \nMember State. In the field of external actions, they may also be established pursuant to the laws of a country other than a \nMember State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a \nprofessional manager and in good faith. ', ' \nThe managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries \nor final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to \nbe implemented, the experience and the financial and operational capacity of the entities concerned, and the economic \nviability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give \nrise to a conflict of interests. ']",directly pursuant to point of the first subparagraph of article 621 through any of the following : a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries
financial instrument,implement,article 621,directly pursuant to point of the first subparagraph of article 62(1 through any of the following: a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries,commission,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"[' \nFinancial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) \nthrough any of the following: \n(a) a dedicated investment vehicle in which the Commission participates together with other public or private investors \nwith a view to increasing the leverage effect of the Union contribution; \n(b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated \ninvestment vehicles, provided directly to final recipients or through financial intermediaries.   \x0c ', ' \nDedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a \nMember State. In the field of external actions, they may also be established pursuant to the laws of a country other than a \nMember State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a \nprofessional manager and in good faith. ', ' \nThe managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries \nor final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to \nbe implemented, the experience and the financial and operational capacity of the entities concerned, and the economic \nviability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give \nrise to a conflict of interests. ']",directly pursuant to point of the first subparagraph of article 621 through any of the following : a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries
financial instrument,implement,article 621,directly pursuant to point of the first subparagraph of article 62(1 through any of the following: a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries,public private investor,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"[' \nFinancial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) \nthrough any of the following: \n(a) a dedicated investment vehicle in which the Commission participates together with other public or private investors \nwith a view to increasing the leverage effect of the Union contribution; \n(b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated \ninvestment vehicles, provided directly to final recipients or through financial intermediaries.   \x0c ', ' \nDedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a \nMember State. In the field of external actions, they may also be established pursuant to the laws of a country other than a \nMember State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a \nprofessional manager and in good faith. ', ' \nThe managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries \nor final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to \nbe implemented, the experience and the financial and operational capacity of the entities concerned, and the economic \nviability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give \nrise to a conflict of interests. ']",directly pursuant to point of the first subparagraph of article 621 through any of the following : a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries
financial instrument,implement,article 621,directly pursuant to point of the first subparagraph of article 62(1 through any of the following: a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries,view,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"[' \nFinancial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) \nthrough any of the following: \n(a) a dedicated investment vehicle in which the Commission participates together with other public or private investors \nwith a view to increasing the leverage effect of the Union contribution; \n(b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated \ninvestment vehicles, provided directly to final recipients or through financial intermediaries.   \x0c ', ' \nDedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a \nMember State. In the field of external actions, they may also be established pursuant to the laws of a country other than a \nMember State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a \nprofessional manager and in good faith. ', ' \nThe managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries \nor final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to \nbe implemented, the experience and the financial and operational capacity of the entities concerned, and the economic \nviability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give \nrise to a conflict of interests. ']",directly pursuant to point of the first subparagraph of article 621 through any of the following : a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries
financial instrument,implement,article 621,directly pursuant to point of the first subparagraph of article 62(1 through any of the following: a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries,leverage effect,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"[' \nFinancial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) \nthrough any of the following: \n(a) a dedicated investment vehicle in which the Commission participates together with other public or private investors \nwith a view to increasing the leverage effect of the Union contribution; \n(b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated \ninvestment vehicles, provided directly to final recipients or through financial intermediaries.   \x0c ', ' \nDedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a \nMember State. In the field of external actions, they may also be established pursuant to the laws of a country other than a \nMember State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a \nprofessional manager and in good faith. ', ' \nThe managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries \nor final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to \nbe implemented, the experience and the financial and operational capacity of the entities concerned, and the economic \nviability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give \nrise to a conflict of interests. ']",directly pursuant to point of the first subparagraph of article 621 through any of the following : a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries
financial instrument,implement,article 621,directly pursuant to point of the first subparagraph of article 62(1 through any of the following: a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries,union contribution loan,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"[' \nFinancial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) \nthrough any of the following: \n(a) a dedicated investment vehicle in which the Commission participates together with other public or private investors \nwith a view to increasing the leverage effect of the Union contribution; \n(b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated \ninvestment vehicles, provided directly to final recipients or through financial intermediaries.   \x0c ', ' \nDedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a \nMember State. In the field of external actions, they may also be established pursuant to the laws of a country other than a \nMember State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a \nprofessional manager and in good faith. ', ' \nThe managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries \nor final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to \nbe implemented, the experience and the financial and operational capacity of the entities concerned, and the economic \nviability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give \nrise to a conflict of interests. ']",directly pursuant to point of the first subparagraph of article 621 through any of the following : a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries
financial instrument,implement,article 621,directly pursuant to point of the first subparagraph of article 62(1 through any of the following: a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries,equity participation,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"[' \nFinancial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) \nthrough any of the following: \n(a) a dedicated investment vehicle in which the Commission participates together with other public or private investors \nwith a view to increasing the leverage effect of the Union contribution; \n(b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated \ninvestment vehicles, provided directly to final recipients or through financial intermediaries.   \x0c ', ' \nDedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a \nMember State. In the field of external actions, they may also be established pursuant to the laws of a country other than a \nMember State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a \nprofessional manager and in good faith. ', ' \nThe managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries \nor final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to \nbe implemented, the experience and the financial and operational capacity of the entities concerned, and the economic \nviability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give \nrise to a conflict of interests. ']",directly pursuant to point of the first subparagraph of article 621 through any of the following : a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries
financial instrument,implement,article 621,directly pursuant to point of the first subparagraph of article 62(1 through any of the following: a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries,riskshare instrument,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"[' \nFinancial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) \nthrough any of the following: \n(a) a dedicated investment vehicle in which the Commission participates together with other public or private investors \nwith a view to increasing the leverage effect of the Union contribution; \n(b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated \ninvestment vehicles, provided directly to final recipients or through financial intermediaries.   \x0c ', ' \nDedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a \nMember State. In the field of external actions, they may also be established pursuant to the laws of a country other than a \nMember State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a \nprofessional manager and in good faith. ', ' \nThe managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries \nor final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to \nbe implemented, the experience and the financial and operational capacity of the entities concerned, and the economic \nviability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give \nrise to a conflict of interests. ']",directly pursuant to point of the first subparagraph of article 621 through any of the following : a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries
financial instrument,implement,article 621,directly pursuant to point of the first subparagraph of article 62(1 through any of the following: a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries,investment,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"[' \nFinancial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) \nthrough any of the following: \n(a) a dedicated investment vehicle in which the Commission participates together with other public or private investors \nwith a view to increasing the leverage effect of the Union contribution; \n(b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated \ninvestment vehicles, provided directly to final recipients or through financial intermediaries.   \x0c ', ' \nDedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a \nMember State. In the field of external actions, they may also be established pursuant to the laws of a country other than a \nMember State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a \nprofessional manager and in good faith. ', ' \nThe managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries \nor final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to \nbe implemented, the experience and the financial and operational capacity of the entities concerned, and the economic \nviability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give \nrise to a conflict of interests. ']",directly pursuant to point of the first subparagraph of article 621 through any of the following : a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries
financial instrument,implement,article 621,directly pursuant to point of the first subparagraph of article 62(1 through any of the following: a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries,final recipient,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"[' \nFinancial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) \nthrough any of the following: \n(a) a dedicated investment vehicle in which the Commission participates together with other public or private investors \nwith a view to increasing the leverage effect of the Union contribution; \n(b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated \ninvestment vehicles, provided directly to final recipients or through financial intermediaries.   \x0c ', ' \nDedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a \nMember State. In the field of external actions, they may also be established pursuant to the laws of a country other than a \nMember State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a \nprofessional manager and in good faith. ', ' \nThe managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries \nor final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to \nbe implemented, the experience and the financial and operational capacity of the entities concerned, and the economic \nviability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give \nrise to a conflict of interests. ']",directly pursuant to point of the first subparagraph of article 621 through any of the following : a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries
financial instrument,implement,article 621,directly pursuant to point of the first subparagraph of article 62(1 through any of the following: a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries,financial intermediary,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"[' \nFinancial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) \nthrough any of the following: \n(a) a dedicated investment vehicle in which the Commission participates together with other public or private investors \nwith a view to increasing the leverage effect of the Union contribution; \n(b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated \ninvestment vehicles, provided directly to final recipients or through financial intermediaries.   \x0c ', ' \nDedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a \nMember State. In the field of external actions, they may also be established pursuant to the laws of a country other than a \nMember State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a \nprofessional manager and in good faith. ', ' \nThe managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries \nor final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to \nbe implemented, the experience and the financial and operational capacity of the entities concerned, and the economic \nviability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give \nrise to a conflict of interests. ']",directly pursuant to point of the first subparagraph of article 621 through any of the following : a dedicated investment vehicle in which the commission participates together with other public or private investors with a view to increasing the leverage effect of the union contribution loans guarantees equity participations and other risksharing instruments other than investments in dedicated investment vehicles provided directly to final recipients or through financial intermediaries
dedicated investment vehicle,refer,paragraph,shall be established pursuant to the laws of a member state to in point of paragraph 1,law,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"[' \nFinancial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) \nthrough any of the following: \n(a) a dedicated investment vehicle in which the Commission participates together with other public or private investors \nwith a view to increasing the leverage effect of the Union contribution; \n(b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated \ninvestment vehicles, provided directly to final recipients or through financial intermediaries.   \x0c ', ' \nDedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a \nMember State. In the field of external actions, they may also be established pursuant to the laws of a country other than a \nMember State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a \nprofessional manager and in good faith. ', ' \nThe managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries \nor final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to \nbe implemented, the experience and the financial and operational capacity of the entities concerned, and the economic \nviability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give \nrise to a conflict of interests. ']",shall be established pursuant to the laws of a member state to in point of paragraph 1
dedicated investment vehicle,refer,paragraph,shall be established pursuant to the laws of a member state to in point of paragraph 1,member state,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"[' \nFinancial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) \nthrough any of the following: \n(a) a dedicated investment vehicle in which the Commission participates together with other public or private investors \nwith a view to increasing the leverage effect of the Union contribution; \n(b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated \ninvestment vehicles, provided directly to final recipients or through financial intermediaries.   \x0c ', ' \nDedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a \nMember State. In the field of external actions, they may also be established pursuant to the laws of a country other than a \nMember State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a \nprofessional manager and in good faith. ', ' \nThe managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries \nor final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to \nbe implemented, the experience and the financial and operational capacity of the entities concerned, and the economic \nviability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give \nrise to a conflict of interests. ']",shall be established pursuant to the laws of a member state to in point of paragraph 1
dedicated investment vehicle,refer,paragraph,shall be established pursuant to the laws of a member state to in point of paragraph 1,point,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"[' \nFinancial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) \nthrough any of the following: \n(a) a dedicated investment vehicle in which the Commission participates together with other public or private investors \nwith a view to increasing the leverage effect of the Union contribution; \n(b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated \ninvestment vehicles, provided directly to final recipients or through financial intermediaries.   \x0c ', ' \nDedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a \nMember State. In the field of external actions, they may also be established pursuant to the laws of a country other than a \nMember State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a \nprofessional manager and in good faith. ', ' \nThe managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries \nor final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to \nbe implemented, the experience and the financial and operational capacity of the entities concerned, and the economic \nviability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give \nrise to a conflict of interests. ']",shall be established pursuant to the laws of a member state to in point of paragraph 1
dedicated investment vehicle,refer,paragraph,shall be established pursuant to the laws of a member state to in point of paragraph 1,paragraph,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"[' \nFinancial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) \nthrough any of the following: \n(a) a dedicated investment vehicle in which the Commission participates together with other public or private investors \nwith a view to increasing the leverage effect of the Union contribution; \n(b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated \ninvestment vehicles, provided directly to final recipients or through financial intermediaries.   \x0c ', ' \nDedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a \nMember State. In the field of external actions, they may also be established pursuant to the laws of a country other than a \nMember State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a \nprofessional manager and in good faith. ', ' \nThe managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries \nor final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to \nbe implemented, the experience and the financial and operational capacity of the entities concerned, and the economic \nviability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give \nrise to a conflict of interests. ']",shall be established pursuant to the laws of a member state to in point of paragraph 1
manager vehicle,refer,paragraph 1 financial intermediary,shall be selected with due account to the nature of the financial instrument to be implemented the experience and the financial and operational capacity of the entities concerned and the economic viability of projects of final recipients to in point of paragraph 1 and financial intermediaries or final recipients of financial instruments,account,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"[' \nFinancial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) \nthrough any of the following: \n(a) a dedicated investment vehicle in which the Commission participates together with other public or private investors \nwith a view to increasing the leverage effect of the Union contribution; \n(b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated \ninvestment vehicles, provided directly to final recipients or through financial intermediaries.   \x0c ', ' \nDedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a \nMember State. In the field of external actions, they may also be established pursuant to the laws of a country other than a \nMember State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a \nprofessional manager and in good faith. ', ' \nThe managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries \nor final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to \nbe implemented, the experience and the financial and operational capacity of the entities concerned, and the economic \nviability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give \nrise to a conflict of interests. ']",shall be selected with due account to the nature of the financial instrument to be implemented the experience and the financial and operational capacity of the entities concerned and the economic viability of projects of final recipients to in point of paragraph 1 and financial intermediaries or final recipients of financial instruments
manager vehicle,refer,paragraph 1 financial intermediary,shall be selected with due account to the nature of the financial instrument to be implemented the experience and the financial and operational capacity of the entities concerned and the economic viability of projects of final recipients to in point of paragraph 1 and financial intermediaries or final recipients of financial instruments,nature,"TITLE X FINANCIAL INSTRUMENTS, BUDGETARY GUARANTEES AND FINANCIAL ASSISTANCE",Article 216  Financial instruments directly implemented by the Commission ,"[' \nFinancial instruments may be directly implemented pursuant to point (a) of the first subparagraph of Article 62(1) \nthrough any of the following: \n(a) a dedicated investment vehicle in which the Commission participates together with other public or private investors \nwith a view to increasing the leverage effect of the Union contribution; \n(b) loans, guarantees, equity participations and other risk-sharing instruments other than investments in dedicated \ninvestment vehicles, provided directly to final recipients or through financial intermediaries.   \x0c ', ' \nDedicated investment vehicles referred to in point (a) of paragraph 1 shall be established pursuant to the laws of a \nMember State. In the field of external actions, they may also be established pursuant to the laws of a country other than a \nMember State. The managers of such vehicles shall be obliged by law or contractually to act with the diligence of a \nprofessional manager and in good faith. ', ' \nThe managers of dedicated investment vehicles referred to in point (a) of paragraph 1 and financial intermediaries \nor final recipients of financial instruments shall be selected with due account to the nature of the financial instrument to \nbe implemented, the experience and the financial and operational capacity of the entities concerned, and the economic \nviability of projects of final recipients. The selection shall be transparent, justified on objective grounds and shall not give \nrise to a conflict of interests. ']",shall be selected with due account to the nature of the financial instrument to be implemented the experience and the financial and operational capacity of the entities concerned and the economic viability of projects of final recipients to in point of paragraph 1 and financial intermediaries or final recipients of financial instruments
